instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
14412,2012-08-28,3,1,8,16,0,2,1,1,0.8088888888888888,0.7131384752882614,0.3928905395205897,0.28025383489059746,78,538,616
5811,2011-09-04,3,0,9,13,0,0,0,1,0.7594736842105264,0.7322234110301132,0.6767502237424996,0.2336005821286388,199,179,379
14048,2012-08-13,3,1,8,12,0,1,1,1,1.17,0.6970000000000001,0.4,0.17230018705905736,83,176,259
13931,2012-08-08,3,1,8,15,0,3,1,2,0.7898734177215191,0.7355744946072651,0.5335606067405327,0.07422172089318249,108,452,561
3760,2011-06-10,2,0,6,13,0,5,1,1,0.8180487804878048,0.7642334413686707,0.40816258452265375,0.0,41,116,157
4522,2011-07-12,3,0,7,7,0,2,1,1,0.7698701298701299,0.6976236927786195,0.55,0.20014430014580448,28,297,326
5104,2011-08-05,3,0,8,13,0,5,1,1,0.7487999999999999,0.7046360178225292,0.5298642936266135,0.22917078984848788,74,167,241
5109,2011-08-05,3,0,8,18,0,5,1,1,0.7378378378378379,0.6979787599118511,0.5272838022129344,0.28111642721821933,76,389,465
4532,2011-07-12,3,0,7,17,0,2,1,1,0.7994999999999999,0.7383013293225387,0.52,0.07099436096965095,28,70,98
13734,2012-07-31,3,1,7,10,0,2,1,1,0.7265753424657535,0.6627864393928471,0.7219445678760555,0.2239,46,573,620
13175,2012-07-08,3,1,7,3,0,0,0,1,0.7898734177215191,0.7710345091205154,0.5977208186466175,0.1045,1,31,32
12230,2012-05-29,2,1,5,18,0,2,1,1,0.7994999999999999,0.7142378166363652,0.5171809011388591,0.36100500336683533,70,467,537
5439,2011-08-19,3,0,8,12,0,5,1,1,0.7487999999999999,0.6982641016212365,0.6201966773992084,0.1273769716320241,56,127,184
12830,2012-06-23,3,1,6,18,0,6,0,1,0.7898734177215191,0.6951517243363974,0.27729582498790517,0.20125934586296557,191,255,447
4024,2011-06-21,3,0,6,13,0,2,1,1,0.7594736842105264,0.7189154294979466,0.6262096902014038,0.20740332467106226,45,143,189
4029,2011-06-21,3,0,6,18,0,2,1,1,0.7487999999999999,0.7302607875861163,0.6960913695232789,0.21041085064067452,52,364,417
14287,2012-08-23,3,1,8,11,0,4,1,1,0.7698701298701299,0.6818,0.4293943526667793,0.044257339989434236,91,213,305
14602,2012-09-05,3,1,9,14,0,3,1,1,0.7994999999999999,0.7780117545375173,0.6510759450491841,0.1627235505850141,38,194,233
4990,2011-07-31,3,0,7,19,0,0,0,1,0.7898734177215191,0.7553194486279021,0.5560014509792052,0.3239139153930442,84,173,257
13220,2012-08-11,3,1,6,23,0,0,0,2,0.7809410409251557,0.7109699003699378,0.5164737485115691,0.16237485167214546,21,89,109
13314,2012-08-11,3,1,6,17,0,1,0,0,0.781034778412476,0.7114534245313677,0.48899770064915776,0.1937910805385089,100,773,874
3808,2011-06-12,2,0,6,13,0,0,0,1,0.7994999999999999,0.7433875212101002,0.5893488871142196,0.2829510574905056,108,263,371
5125,2011-08-06,3,0,8,10,0,6,0,1,0.7594736842105264,0.7279741060715212,0.6454200774070109,0.2239,113,193,306
13980,2012-08-10,3,1,8,16,0,5,1,1,0.7594736842105264,0.7219922310248659,0.5692691282925663,0.2985,88,361,450
14378,2012-08-11,2,0,7,18,0,0,0,1,0.7815109802149867,0.7130014396320175,0.5257960808102724,0.2535463038395291,82,749,832
3805,2011-06-12,2,0,6,10,0,0,0,1,0.7698701298701299,0.7171806064702627,0.5699724872297445,0.09458033134256025,123,206,329
6047,2011-09-14,3,0,9,12,0,3,1,1,0.7594736842105264,0.690421908890295,0.5629269130885247,0.2239,45,141,186
13813,2012-08-03,3,1,8,17,0,5,1,2,0.8180487804878048,0.779728377946059,0.6015752397463789,0.2511405444682508,91,279,370
4968,2011-07-30,3,0,7,21,0,6,0,1,0.826987951807229,0.7141222520842972,0.5093331758190913,0.10847783651746387,80,132,213
12832,2012-06-23,3,1,6,20,0,6,0,1,0.7698701298701299,0.6700969956063718,0.3255006680710306,0.14773050580797364,112,224,336
6047,2011-09-14,3,0,9,12,0,3,1,1,0.7030985915492958,0.6674630485014046,0.5968045869190812,0.22073789472669733,25,159,185
4953,2011-07-30,3,0,7,6,0,6,0,1,0.7487999999999999,0.6959237593828153,0.6743628130014904,0.28111332590828353,10,34,44
4343,2011-07-04,3,0,7,20,1,1,0,2,0.7594736842105264,0.6819813248859594,0.6194015680331372,0.10387463859462832,195,261,456
4934,2011-07-29,3,0,7,11,0,5,1,1,0.8180487804878048,0.78630701364208,0.47918206070292624,0.22630073086246802,27,139,167
14311,2012-08-24,3,1,8,11,0,5,1,1,0.7698701298701299,0.6821176195442442,0.47895519886761756,0.1045,69,212,282
5104,2011-08-05,3,0,8,13,0,5,1,1,0.7698701298701299,0.7105796421478822,0.52,0.2537,46,183,230
13257,2012-07-11,3,1,7,13,0,3,1,1,0.7898734177215191,0.7009242554857252,0.4170057765373339,0.050417587035144505,64,258,322
13176,2012-07-08,3,1,7,4,0,0,0,1,0.7994999999999999,0.7505881067200031,0.5929765454785376,0.028239509974928228,3,19,23
14601,2012-09-05,3,1,9,13,0,3,1,1,0.7994999999999999,0.7805835924134836,0.6273879646126511,0.1045,41,196,237
12179,2012-05-27,2,1,5,15,0,0,0,1,1.17,0.7121,0.5146885614602483,0.28623801447474334,287,245,532
5030,2011-08-02,3,0,8,11,0,2,1,1,1.17,0.7059578759741274,0.48565030565278766,0.2720012611602355,29,179,208
12177,2012-05-27,2,1,5,13,0,0,0,1,0.7698701298701299,0.7121,0.5692952093599166,0.20998582068919103,267,230,498
3934,2011-06-17,2,0,6,19,0,5,1,1,0.7030985915492958,0.62316324945311,0.673570807647611,0.1304384015226453,52,165,218
12180,2012-05-27,2,1,5,16,0,0,0,1,0.7698701298701299,0.7121,0.5518383434174627,0.29150652194866994,277,248,525
13212,2012-07-09,3,1,7,16,0,1,1,1,1.17,0.6970000000000001,0.4,0.20655175720631713,100,593,694
5026,2011-08-02,3,0,8,7,0,2,1,1,0.7487999999999999,0.6678677565651092,0.6042190269053997,0.284174243327397,15,314,330
3425,2011-05-27,2,0,5,14,0,5,1,1,0.7698701298701299,0.7014043797914855,0.5324991531464152,0.2624212553487031,64,208,273
5045,2011-08-03,3,0,8,2,0,3,1,2,0.7698701298701299,0.7046891220796677,0.5347235985172165,0.12758731835385514,4,15,19
5046,2011-08-03,3,0,8,3,0,3,1,2,0.7698701298701299,0.703244843170686,0.5075930268132066,0.1642,0,7,8
14025,2012-08-12,3,1,8,13,0,0,0,1,0.7698701298701299,0.6930953509096833,0.4,0.03449962979141676,192,359,551
4096,2011-06-24,3,0,6,13,0,5,1,1,0.7898734177215191,0.7089502600645232,0.37460144340949475,0.23635294530781198,48,174,222
13599,2012-07-25,3,1,7,19,0,3,1,1,0.7594736842105264,0.6535645432818573,0.393867693222206,0.1642,104,445,549
13589,2012-07-25,3,1,7,9,0,3,1,1,0.7487999999999999,0.6537076387523245,0.3656284381142088,0.28327967870097037,67,273,340
13269,2012-08-11,3,0,7,16,0,0,0,0,0.7812780366886606,0.6961105427496355,0.4019739490273201,0.16426152454515433,108,742,848
13190,2012-07-08,3,1,7,18,0,0,0,1,1.17,0.7424,0.62,0.11832071004737307,56,195,252
13789,2012-08-02,3,1,8,17,0,4,1,1,0.7487999999999999,0.7259655382299456,0.641695659102382,0.40602009059502703,56,188,244
12210,2012-05-28,2,1,5,22,1,1,0,1,0.7487999999999999,0.711335763170474,0.7021081149679103,0.20660733466508044,51,105,156
13791,2012-08-02,3,1,8,19,0,4,1,1,0.7898734177215191,0.7678464874188587,0.6498549629516251,0.055527169444771936,66,420,487
5391,2011-08-17,3,0,8,12,0,3,1,1,0.7898734177215191,0.711451605152692,0.43,0.1187131298201393,30,112,142
13544,2012-07-23,3,1,7,12,0,1,1,2,0.7594736842105264,0.7351644589048751,0.625819510371905,0.1570599775992003,76,212,288
13190,2012-07-08,3,1,7,18,0,0,0,1,0.7698701298701299,0.7389821053880713,0.6381080509241255,0.11124524896923674,54,187,242
13190,2012-07-08,3,1,7,18,0,0,0,1,0.7698701298701299,0.7329485331225063,0.6588517454651854,0.056082876306187475,74,204,279
5009,2011-08-01,3,0,8,14,0,1,1,1,0.7898734177215191,0.707651471200875,0.43,0.19399999999999998,56,430,486
13542,2012-07-23,3,1,7,10,0,1,1,2,0.7898734177215191,0.7424,0.601711609845878,0.019111367711057526,63,144,207
14599,2012-09-05,3,1,9,11,0,3,1,1,1.17,0.7558488300286477,0.6555084621218421,0.13770181014157531,55,183,238
13000,2012-06-30,3,1,6,20,0,6,0,1,0.7994999999999999,0.7646567803886913,0.5465452792452431,0.1642,74,185,260
12995,2012-06-30,3,1,6,15,0,6,0,1,0.826987951807229,0.77005688717525,0.3279140628356434,0.23938531965209658,109,272,382
13011,2012-07-01,3,1,7,7,0,0,0,1,0.7594736842105264,0.7320814801230178,0.6381824138801447,0.08074922186906087,30,90,121
13175,2012-07-08,3,1,7,3,0,0,0,1,0.7994999999999999,0.7793054247882553,0.6391605611608073,0.12134989087565756,13,52,65
14027,2012-08-12,3,1,8,15,0,0,0,1,1.17,0.6886450754569464,0.37251669558206074,0.057440106233493035,170,344,514
14291,2012-08-23,3,1,8,15,0,4,1,1,0.7378378378378379,0.693820503886147,0.47048185532039455,0.13221760474301494,101,215,316
12871,2012-06-25,3,1,6,11,0,1,1,1,0.7898734177215191,0.7235283868073701,0.43,0.31910166648549676,58,131,189
13151,2012-07-07,3,1,7,3,0,6,0,1,0.7594736842105264,0.7210187146519356,0.7243187434691242,0.15833913037158517,9,32,42
13428,2012-07-18,3,1,7,16,0,3,1,1,0.7594736842105264,0.7018923048983369,0.6913791984170277,0.2376222050477566,37,366,403
13259,2012-07-11,3,1,7,15,0,3,1,1,0.7898734177215191,0.7079829677222544,0.40592373041807367,0.2537,59,289,349
12874,2012-06-25,3,1,6,14,0,1,1,1,0.7487999999999999,0.681300479621999,0.38430050656557135,0.4572681293994861,65,168,233
12854,2012-06-24,3,1,6,18,0,0,0,1,0.8088888888888888,0.7155451119983907,0.374313013868822,0.2537,166,288,454
4269,2011-07-01,3,0,7,18,0,5,1,1,0.7898734177215191,0.667135504381486,0.2501437308189723,0.1912116221119371,80,237,317
4910,2011-07-28,3,0,7,11,0,4,1,1,0.8088888888888888,0.7868569154570562,0.5459832520227166,0.23779666423739698,31,161,192
3403,2011-05-26,2,0,5,16,0,4,1,1,0.7898734177215191,0.7309471554470174,0.49139935153061387,0.3284,68,340,409
4336,2011-07-04,3,0,7,13,1,1,0,2,1.17,0.7121,0.49,0.0033425466238141688,240,181,422
13280,2012-07-12,3,1,7,12,0,4,1,1,0.7698701298701299,0.6818,0.39258582104081313,0.16162710806439096,45,166,212
13711,2012-07-30,3,1,7,11,0,1,1,1,0.7898734177215191,0.7306209518896774,0.5368041646767786,0.16055971229321073,65,154,219
14648,2012-09-07,3,1,9,12,0,5,1,1,0.7898734177215191,0.7679272316215916,0.59,0.23960221881625218,71,277,349
4921,2011-07-28,3,0,7,22,0,4,1,1,0.7698701298701299,0.7438441376416076,0.741449185016797,0.20251281136105537,28,101,129
5346,2011-08-15,3,0,8,15,0,1,1,1,0.7594736842105264,0.683294756047478,0.5136552326095767,0.2836,56,350,406
3766,2011-06-10,2,0,6,19,0,5,1,1,0.7698701298701299,0.7351711665741485,0.6235111483317616,0.16541977777991193,58,205,263
14413,2012-08-28,3,1,8,17,0,2,1,1,0.7487999999999999,0.6829438327469322,0.4987635031730239,0.14449306676307386,76,300,376
12758,2012-06-20,2,1,6,18,0,3,1,1,0.826987951807229,0.7695139606699598,0.5005149812872611,0.14454454587395063,36,116,152
13280,2012-07-12,3,1,7,12,0,4,1,1,0.7898734177215191,0.6926847377181868,0.3356779766865964,0.1984626644440483,57,223,281
4366,2011-07-05,3,0,7,19,0,2,1,1,0.7698701298701299,0.7244764987160976,0.6413630278290279,0.1045,60,213,273
13829,2012-08-04,3,1,8,9,0,6,0,1,0.7994999999999999,0.7620894479627244,0.6262148452305994,0.21501029840493652,74,238,313
3406,2011-05-26,2,0,5,19,0,4,1,1,0.7487999999999999,0.6946614415992743,0.4692616174286166,0.315727020151843,66,307,373
13152,2012-07-07,3,1,7,4,0,6,0,1,0.7594736842105264,0.7239211569511343,0.7192155482177858,0.12655779171112522,10,30,41
5643,2011-08-28,3,0,8,13,0,0,0,1,0.7698701298701299,0.685954681006815,0.4445333144647171,0.3745180563228195,136,298,435
4334,2011-07-04,3,0,7,11,1,1,0,2,0.7487999999999999,0.7017463967417767,0.5480895232309555,0.03061659577349181,207,151,359
14289,2012-08-23,3,1,8,13,0,4,1,1,0.7994999999999999,0.7067603198082281,0.4342301787241503,0.1806389125331673,107,210,318
5644,2011-08-28,3,0,8,14,0,0,0,1,1.17,0.6970000000000001,0.43,0.3757732148222418,155,306,462
14653,2012-09-07,3,1,9,17,0,5,1,1,0.7594736842105264,0.729594047613452,0.5963395803893802,0.3189328932851923,84,644,728
4502,2011-07-11,3,0,7,11,0,1,1,1,0.8180487804878048,0.7852017964147747,0.539179925101191,0.2732028960503706,30,139,170
13927,2012-08-08,3,1,8,11,0,3,1,2,1.2000000000000002,0.7424,0.52,0.02352224708049569,78,160,238
5392,2011-08-17,3,0,8,13,0,3,1,1,1.2000000000000002,0.7273,0.43,0.219980436383343,32,143,176
5395,2011-08-17,3,0,8,16,0,3,1,1,0.7688311688311689,0.6958491859709219,0.50117618432156,0.22601893061174783,37,194,231
4261,2011-07-01,3,0,7,10,0,5,1,1,0.7794871794871796,0.6697972854280636,0.3228445551166847,0.1474153707165661,61,112,174
5391,2011-08-17,3,0,8,12,0,3,1,1,1.2000000000000002,0.7216753236238298,0.4225991100313551,0.2504440129404708,30,153,184
5491,2011-08-21,3,0,8,16,0,0,0,1,0.7578947368421052,0.716513682807582,0.7556524835070064,0.2601186921446282,103,207,311
4269,2011-07-01,3,0,7,18,0,5,1,1,0.7898734177215191,0.6778689212816694,0.24260336338962285,0.2381579205639515,93,301,394
4359,2011-07-05,3,0,7,12,0,2,1,1,1.2000000000000002,0.7279262660960542,0.4324802617665514,0.10573393022885934,70,136,207
4217,2012-08-11,2,0,6,17,0,0,0,3,0.7982083483880854,0.7454076544907668,0.49423074826686153,0.8540011463315532,181,182,356
4359,2011-07-05,3,0,7,12,0,2,1,1,0.8098765432098765,0.7296878064963196,0.43,0.1045,70,130,201
13280,2012-07-12,3,1,7,12,0,4,1,1,0.7688311688311689,0.6946569339330864,0.3415993369649192,0.21928346388796216,53,218,272
5392,2011-08-17,3,0,8,13,0,3,1,1,1.2000000000000002,0.7319660402015334,0.4485405570921861,0.26515214569327483,32,268,301
13927,2012-08-08,3,1,8,11,0,3,1,2,0.7466666666666668,0.7410707110778394,0.5256191869893181,0.002883345323893844,62,221,283
13927,2012-08-08,3,1,8,11,0,3,1,2,1.2000000000000002,0.7424,0.52,0.0,84,171,256
14000,2012-08-11,3,1,8,12,0,6,0,1,0.7794871794871796,0.7143502595323243,0.5622347931658602,0.23494403691522353,215,327,543
14000,2012-08-11,3,1,8,12,0,6,0,1,0.7794871794871796,0.7154881619210205,0.5532513532551011,0.23720745175558716,221,328,549
4365,2011-07-05,3,0,7,18,0,2,1,1,0.8098765432098765,0.7713697146145542,0.5829753907039158,0.1284037185720994,70,288,358
13182,2012-07-08,3,1,7,10,0,0,0,1,0.8195121951219512,0.8029999999999999,0.5652554668003972,0.1585991525024276,43,130,173
13924,2012-08-08,3,1,8,8,0,3,1,2,0.7466666666666668,0.7157267410462791,0.6327535385097842,0.14483540875450795,42,157,199
14119,2012-08-16,3,1,8,11,0,4,1,1,0.7578947368421052,0.689348196611153,0.3830323007147814,0.1045,82,259,341
4316,2011-07-03,3,0,7,17,0,0,0,3,1.2000000000000002,0.7424,0.49,0.8507,155,160,315
13931,2012-08-08,3,1,8,15,0,3,1,2,0.8195121951219512,0.7494918486233348,0.4666715505811355,0.2417954186413948,111,253,364
5425,2011-08-18,3,0,8,22,0,4,1,2,0.7466666666666668,0.6759795847850874,0.6971240306959658,0.15944369342758,23,135,159
13929,2012-08-08,3,1,8,13,0,3,1,2,1.2000000000000002,0.7424,0.52,0.2411966579640371,64,174,239
4211,2011-06-29,3,0,6,8,0,3,1,1,0.7466666666666668,0.6529247475688792,0.47405050465742726,0.28406656568739125,42,499,541
4216,2011-06-29,3,0,6,13,0,3,1,1,1.2000000000000002,0.6970000000000001,0.31,0.29166844683938803,46,172,219
13145,2012-07-06,3,1,7,21,0,5,1,1,0.8558139534883721,0.791741152423723,0.5868979596017887,0.11584597828129387,33,145,179
4199,2011-06-28,3,0,6,20,0,2,1,1,0.7688311688311689,0.6978650548930575,0.6567608076691682,0.28132494373940403,31,163,194
4358,2011-07-05,3,0,7,11,0,2,1,1,0.7898734177215191,0.7034715383085253,0.46427634689990654,0.113009930330814,73,99,172
4295,2011-07-02,3,0,7,20,0,6,0,1,0.7688311688311689,0.668198011444818,0.4725841017583261,0.19547823571617362,98,137,235
4216,2011-06-29,3,0,6,13,0,3,1,1,0.8098765432098765,0.6977899856183353,0.3094768307163343,0.31980956036220964,44,183,228
3518,2011-05-31,2,0,5,11,0,2,1,1,0.8289156626506023,0.7906641696092777,0.49173714606294683,0.1343,32,132,165
5415,2011-08-18,3,0,8,12,0,4,1,1,1.2000000000000002,0.737914935172001,0.5021785503523222,0.30575800239527945,40,132,173
5416,2011-08-18,3,0,8,13,0,4,1,1,0.8098765432098765,0.7565132440180564,0.46428982624451437,0.33053061370144216,64,117,182
13282,2012-07-12,3,1,7,14,0,4,1,1,0.7578947368421052,0.7057633826835851,0.39070607510156985,0.1815082103564068,60,218,278
13087,2012-07-04,3,1,7,11,1,3,0,1,0.8470588235294119,0.7519086847461709,0.4518783218659502,0.03939013895014152,146,297,443
5416,2011-08-18,3,0,8,13,0,4,1,1,1.2000000000000002,0.7384046366525682,0.5041243840499399,0.3582,39,144,183
13059,2012-07-03,3,1,7,7,0,2,1,1,0.7688311688311689,0.7008180672589298,0.5517553456550546,0.0515308027048892,28,387,416
13329,2012-07-14,3,1,7,13,0,6,0,1,0.7578947368421052,0.7241440738526984,0.6162056586028397,0.1378501478760698,198,307,506
13329,2012-07-14,3,1,7,13,0,6,0,1,0.7578947368421052,0.7528936774830947,0.5593133031337177,0.10357487855538404,259,357,617
4308,2011-07-03,3,0,7,9,0,0,0,1,0.7466666666666668,0.7390323666938581,0.5552500376925944,0.1253951500165254,171,186,358
5415,2011-08-18,3,0,8,12,0,4,1,1,0.7578947368421052,0.7025282536038334,0.5688867973457871,0.30130664838682625,45,190,235
13282,2012-07-12,3,1,7,14,0,4,1,1,1.2000000000000002,0.705123474215777,0.34613935274657687,0.2078144450959117,61,303,364
4266,2011-07-01,3,0,7,15,0,5,1,1,0.7898734177215191,0.6743174093709147,0.24495535803250681,0.09613394583063214,81,223,304
4267,2011-07-01,3,0,7,16,0,5,1,1,0.8098765432098765,0.6970000000000001,0.2170851522501666,0.16650960926935351,96,336,432
4311,2011-07-03,3,0,7,12,0,0,0,1,0.7351351351351352,0.75991488412511,0.6087602580702716,0.2239,228,161,390
14122,2012-08-16,3,1,8,14,0,4,1,1,0.8098765432098765,0.6973893606259953,0.3297421452807978,0.2471582257738408,63,196,259
14028,2012-08-12,3,1,8,16,0,0,0,1,0.7794871794871796,0.6926441322506935,0.3500599172665429,0.038486384127095825,200,325,525
11197,2012-04-16,2,1,4,17,1,1,0,1,0.7794871794871796,0.6951188589333016,0.33124167727174814,0.3881,107,592,700
13230,2012-07-10,3,1,7,10,0,2,1,1,0.7688311688311689,0.7178576055126346,0.5223260362202337,0.17539567818826024,77,196,274
13307,2012-07-13,3,1,7,15,0,5,1,2,0.7794871794871796,0.7058201975867299,0.3682901682023367,0.199153847916025,113,354,468
13306,2012-07-13,3,1,7,14,0,5,1,2,0.7578947368421052,0.7115159979022817,0.3619295223492893,0.10315576609666177,91,262,353
4342,2011-07-04,3,0,7,19,1,1,0,1,0.7688311688311689,0.695276657047036,0.5726095576367962,0.07354811733153255,208,242,450
4286,2011-07-02,3,0,7,11,0,6,0,1,0.8289156626506023,0.7126748264437709,0.3535710200367727,0.09242118767798091,144,211,356
13979,2012-08-10,3,1,8,15,0,5,1,1,0.7794871794871796,0.722736634342391,0.5589373577378395,0.33201211478738046,85,370,455
13319,2012-08-11,3,0,7,16,0,3,1,1,0.7991898933537745,0.6963631181570986,0.3140037261973101,0.22007309175644224,87,736,826
5486,2011-08-21,3,0,8,11,0,0,0,1,0.7688311688311689,0.7344884142275228,0.6845831331001911,0.3143629969663241,95,191,287
13259,2012-07-11,3,1,7,15,0,3,1,1,1.2000000000000002,0.7121,0.38812099615848167,0.18794985786193114,55,327,382
13979,2012-08-10,3,1,8,15,0,5,1,1,0.7688311688311689,0.7349662299635611,0.5429235199361553,0.41601817700280186,91,225,317
13306,2012-07-13,3,1,7,14,0,5,1,2,1.2000000000000002,0.7121,0.3715111441919557,0.04435427159703147,108,254,362
13304,2012-07-13,3,1,7,12,0,5,1,2,0.7688311688311689,0.7102904086268493,0.3839858840818295,0.12894695767810302,99,270,369
14049,2012-08-13,3,1,8,13,0,1,1,1,0.7898734177215191,0.6970000000000001,0.3541024556869045,0.12505595149297424,82,167,250
4341,2011-07-04,3,0,7,18,1,1,0,1,0.7898734177215191,0.7180060334096943,0.47834335511244547,0.15258221059540397,190,201,391
4284,2011-07-02,3,0,7,9,0,6,0,1,0.7688311688311689,0.6710802224254672,0.4955278994753285,0.08095533195326286,59,128,187
5465,2011-08-20,3,0,8,14,0,6,0,1,1.2000000000000002,0.7284556502675252,0.43459198781798114,0.19399999999999998,172,215,388
5465,2011-08-20,3,0,8,14,0,6,0,1,1.2000000000000002,0.7304095105430933,0.44235567103215917,0.19399999999999998,169,217,386
4337,2011-07-04,3,0,7,14,1,1,0,1,0.8098765432098765,0.7416931247218759,0.4314043879697829,0.08540556126358162,224,183,408
14051,2012-08-13,3,1,8,15,0,1,1,1,0.8098765432098765,0.7213725117217117,0.3477993266819583,0.20061900985435457,88,397,486
5466,2011-08-20,3,0,8,15,0,6,0,1,1.2000000000000002,0.7281669603735583,0.4617224378282617,0.19399999999999998,150,222,373
5468,2011-08-20,3,0,8,17,0,6,0,1,0.7688311688311689,0.7168867940564383,0.5447312998789278,0.19399999999999998,150,194,344
4242,2011-06-30,3,0,6,15,0,4,1,1,0.7898734177215191,0.6897659193749668,0.2837963178455042,0.16271280350753198,54,191,246
12203,2012-05-28,2,1,5,15,1,1,0,1,1.2000000000000002,0.7798747961630951,0.6088113430048714,0.2875463873653427,214,232,446
13122,2012-07-05,3,1,7,22,0,4,1,1,0.8098765432098765,0.7836657002921401,0.5729653747067314,0.14703338240671832,49,135,184
5648,2011-08-28,3,0,8,18,0,0,0,1,0.7578947368421052,0.6683105219401382,0.47574311381461265,0.11456044101813212,141,248,390
13258,2012-07-11,3,1,7,14,0,3,1,1,0.7898734177215191,0.7085195130755207,0.41474236678738974,0.19354307730196074,59,220,279
13263,2012-07-11,3,1,7,19,0,3,1,1,0.7688311688311689,0.667800041925553,0.5075770001639802,0.16564653090210385,72,404,477
14055,2012-08-13,3,1,8,19,0,1,1,1,0.7578947368421052,0.6895759812467216,0.5830100866661223,0.16720751015981056,62,272,334
14127,2012-08-16,3,1,8,19,0,4,1,1,0.7688311688311689,0.6897622811256894,0.41904242874267117,0.09545192646731844,96,501,597
13310,2012-07-13,3,1,7,18,0,5,1,1,0.7688311688311689,0.6686986654923539,0.503396479650813,0.1642,104,398,503
3405,2011-05-26,2,0,5,18,0,4,1,1,0.7466666666666668,0.715386159184174,0.4898631893800387,0.29789239442807625,65,365,431
13177,2012-07-08,3,1,7,5,0,0,0,1,0.8098765432098765,0.8004218841113925,0.6429263848436589,0.02292986515496609,19,48,68
11194,2012-04-16,2,1,4,14,1,1,0,1,0.7688311688311689,0.6782735564726547,0.3965248215784931,0.3327241141897644,82,338,420
13258,2012-07-11,3,1,7,14,0,3,1,1,1.2000000000000002,0.7121,0.39769108803143605,0.18082013941658015,58,291,349
11195,2012-04-16,2,1,4,15,1,1,0,1,1.2000000000000002,0.6970000000000001,0.33,0.4585952797148468,88,246,335
11200,2012-04-16,2,1,4,20,1,1,0,1,0.7351351351351352,0.6511940362132171,0.4660573181785628,0.3010848585641165,46,182,228
3492,2011-05-30,2,0,5,9,1,1,0,1,0.7578947368421052,0.7021143415512722,0.7239649357303348,0.10344923182448451,52,87,139
13040,2012-07-02,3,1,7,12,0,1,1,1,0.8289156626506023,0.7464818844532874,0.3730241055842948,0.23483464829346648,75,133,209
5613,2011-08-26,3,0,8,18,0,5,1,1,0.7578947368421052,0.7092007686293574,0.7577654725776556,0.08765745942182503,55,223,278
5610,2011-08-26,3,0,8,15,0,5,1,1,0.7578947368421052,0.7558141382125174,0.6346125806802713,0.17403587014557861,53,204,258
13999,2012-08-11,3,1,8,11,0,6,0,1,0.7578947368421052,0.7090607625426675,0.5615198163276108,0.21042905641849027,171,308,479
13955,2012-08-09,3,1,8,15,0,4,1,1,0.8289156626506023,0.7730330932944091,0.4786919781776481,0.14841380033499643,84,363,448
13136,2012-07-06,3,1,7,12,0,5,1,1,0.8558139534883721,0.7696642442005113,0.34489435151685816,0.13180993987963693,50,417,467
4196,2011-06-28,3,0,6,17,0,2,1,3,0.8098765432098765,0.7616565081906421,0.5513387815810701,0.29650521544420566,68,445,514
12202,2012-05-28,2,1,5,14,1,1,0,1,0.8098765432098765,0.7879,0.6053272432578541,0.2888517725065425,231,270,502
13176,2012-07-08,3,1,7,4,0,0,0,1,0.8195121951219512,0.7813011746746297,0.5729679709413273,0.11295924109914074,10,51,61
13231,2012-07-10,3,1,7,11,0,2,1,1,1.2000000000000002,0.7184204494147288,0.43079095202213447,0.15912439671442852,78,183,262
13235,2012-07-10,3,1,7,15,0,2,1,1,1.2000000000000002,0.7135182119657187,0.4118660683759457,0.2239,78,202,280
13235,2012-07-10,3,1,7,15,0,2,1,1,0.8098765432098765,0.7273,0.42435657482574773,0.22052523174579713,87,329,417
13109,2012-07-05,3,1,7,9,0,4,1,1,0.8289156626506023,0.7783311020308978,0.45051527249351886,0.31111260977402255,62,200,262
14073,2012-08-14,3,1,8,13,0,2,1,1,0.8098765432098765,0.737760343391556,0.46,0.13596383226026357,83,201,284
13950,2012-08-09,3,1,8,10,0,4,1,1,0.8195121951219512,0.7576,0.4895169803777434,0.10078956278706126,84,151,235
3405,2011-05-26,2,0,5,18,0,4,1,1,0.7898734177215191,0.7019808106043842,0.46329128454034196,0.33166934264340636,66,302,368
3404,2011-05-26,2,0,5,17,0,4,1,1,0.7578947368421052,0.7232737502689993,0.46797277174455565,0.2756670921141672,49,433,482
5440,2011-08-19,3,0,8,13,0,5,1,1,0.7578947368421052,0.7215730639450748,0.5484253981738825,0.09937918568946559,58,143,202
5374,2011-08-16,3,0,8,19,0,2,1,1,0.7688311688311689,0.6685197830119539,0.5059916673745508,0.008974656748380716,48,232,280
5369,2011-08-16,3,0,8,14,0,2,1,1,0.7794871794871796,0.7112430370207066,0.4119797824604138,0.2985,36,123,159
5440,2011-08-19,3,0,8,13,0,5,1,1,0.7578947368421052,0.7066179937075275,0.5903785655069359,0.0529054086436556,53,177,231
13999,2012-08-11,3,1,8,11,0,6,0,1,0.7688311688311689,0.7095923092047371,0.6128481813919534,0.20144993670035682,215,294,509
13142,2012-07-06,3,1,7,18,0,5,1,1,0.8558139534883721,0.7880468291036752,0.4193700401492485,0.1490331484359913,73,255,328
13931,2012-08-08,3,1,8,15,0,3,1,2,1.2000000000000002,0.7532841358452765,0.5414818470630458,0.20307506090265925,105,597,703
